id	pid	snippet	core
beps-a08-10-tp-value-creation-nta-ja-p009	p009	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 るために、相当の調整が必要となるかもしれない。販売活動は、相当程度マーケティングに 依存しており、マーケティング活動から期待される影響を含めた販売目標の達成には、在庫 保管及び物流能力との調整が必要になるかもしれない	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-01.txt
beps-a08-10-tp-value-creation-nta-ja-p010	p010	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 を示すものとして解釈すべきではない。特定の取引における機能、資産及びリスクの関連性 については、詳細な機能分析によって判断する必要がある。リスクに関する広範な指針は、 リスクによってもたらされる実務上の困難性、すなわ	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-01.txt
beps-a08-10-tp-value-creation-nta-ja-p011	p011	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.62 一定のリスクの管理機能は、商業上の機会の創出及び追求にあたり、機能を果たし資 産を使用する当事者によってのみ実行可能なものであるが、別の当事者が実行可能なリスク 管理機能もある。リスク管理は、必ずしも、個別	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-02.txt
beps-a08-10-tp-value-creation-nta-ja-p012	p012	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 と、こうした評価及び意思決定の遂行を必要とする。このコントロールの定義に従って、当 事者は、リスクのコントロールを実施するにあたり、上述した能力と機能遂行の双方が求め られることとなる。 1.66 特定のリスクに関す	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-02.txt
beps-a08-10-tp-value-creation-nta-ja-p013	p013	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 力及び権限を行使することによって、製品リコールリスク及び在庫リスクをコントロールし ている。他にも A 社は、リスク低減機能に関連する評価及び決定を行う能力を有しており、 実際にこれらの機能を果たしている。これらの機	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-02.txt
beps-a08-10-tp-value-creation-nta-ja-p014	p014	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 意を払う対象には、製品戦略の決定に関わる活動や、いかにして製品を差別化するか、いか にして市場トレンドの変化を特定するか、いかにして政治的、社会的変化を予測するか、い かにして需要を創出するかといった活動を含むことが	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-02.txt
beps-a08-10-tp-value-creation-nta-ja-p015	p015	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 特許による市場保護期間をさらに活用し、サプライチェーンリスク及び品質管理に対す るより優れた管理を実施する企業に優位性を与える。いくつかのインフラリスクは外部 から引き起こされ、交通網、政治的及び社会的状況並びに法規	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-02.txt
beps-a08-10-tp-value-creation-nta-ja-p016	p016	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 引受け及びコントロールに関連する一般的なポリシーの決定について、そのようなポリシー の決定自体が意思決定を意味しない場合には、多国籍企業グループの中の他の当事者が関与 していないというわけではない。例えば、グループの	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-03.txt
beps-a08-10-tp-value-creation-nta-ja-p017	p017	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 収益を獲得できる可能性を捨てるという、売り手の選好を幾分か反映するかもしれない。ま た、例えば独立企業間における遡及権の無い債権買取の取決めでは、売り手は一定額の支払 いと引き換えにその債権の額面金額を値引きすること	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-03.txt
beps-a08-10-tp-value-creation-nta-ja-p018	p018	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 受けるかについて、数々の関連する意思決定を行う能力及び権限を行使していることから、 A 社が開発リスクをコントロールしていることが示された。これらの意思決定には、開発活 動の一部を遂行する決定、専門家にアドバイスを求	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-03.txt
beps-a08-10-tp-value-creation-nta-ja-p019	p019	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 するために、必要とされる資産の仕様及びユニークな特徴を提供し、かつ、仕様に従って資 産を製作するため、及び A 社が資産を取得するために手配を行う。C 社は、資産の使用方法 を決定し、非関連の顧客に資産の性能を売り込	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-03.txt
beps-a08-10-tp-value-creation-nta-ja-p020	p020	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 には、リスク引受けに関連する当事者の意思に関する最大の証拠であると捉えるべきであ る。 1.89 次のような事例を検討してみる。ある製造会社は米ドルを機能通貨とし、ユーロを機 能通貨としている別の国の関連販売会社に製	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-03.txt
beps-a08-10-tp-value-creation-nta-ja-p021	p021	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.93 事案によっては、ステップ 3 の分析により、複数の多国籍企業がリスクをコントロー ルする能力を有していると分かることがある。しかし、コントロールを行うには、リスクを コントロールするための能力と実際の遂行を	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-04.txt
beps-a08-10-tp-value-creation-nta-ja-p022	p022	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 ループに配分されるべきである。コントロール活動を遂行するその他の当事者は、遂行する コントロール活動の重要性を考慮して、適切な報酬を受け取るべきである。 1.99 例外的な状況では、どの関連者もリスクのコントロールを	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-04.txt
beps-a08-10-tp-value-creation-nta-ja-p023	p023	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 は、リスクが高い金融資産への投資に関連するリスクをコントロールする能力に欠けている ため、享受できる適切な利益の指標として、リスクフリーリターン以上の利益 4 を獲得する 権利はない。リスクは、金融資産に関連するリス	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-04.txt
beps-a08-10-tp-value-creation-nta-ja-p024	p024	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 る。無形資産又は無形資産に係る権利の移転に関する比較可能性分析において重要となるで あろう無形資産の具体的特徴についての更なる議論は、第6 章 D.2.1 節を参照。 1.108 移転価格算定方法により、この要素に与	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-04.txt
beps-a08-10-tp-value-creation-nta-ja-p025	p025	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.111 サイクル（例えば経済、景気又は製品のサイクル）の存在は、特定されるべき経済状 況の一つである。サイクルが存在する場合の複数年度データの使用については、パラグラフ 3.77 を参照。 1.112 地理的市場	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-04.txt
beps-a08-10-tp-value-creation-nta-ja-p026	p026	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 者の行動を調査して、主張される事業戦略とそれが整合的であるかを判断すべきである。例 えば、ある製造企業が、市場浸透戦略の一環として、市場価格に満たない価格を関連者たる 販売企業に請求している場合、当該販売企業にとって	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-05.txt
beps-a08-10-tp-value-creation-nta-ja-p027	p027	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 に関するプロセスのステップ 4 及び 5 に基づいて、当事者の行動及びその他の事実に従っ て、配分されうる。したがって、分析によって、当事者間の商業上又は資金上の関係につい て事実に基づく実質が示され、実際の取引が正	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-05.txt
beps-a08-10-tp-value-creation-nta-ja-p028	p028	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 事例 1 1.126 S1 社は製造会社であり、大量の在庫を抱え機械設備に多額の投資をしている。S1 社 はまた、近年、洪水の起こる頻度が増加傾向にある地域に商業用不動産を所有している。非 関連者の保険会社は、多額の	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-05.txt
beps-a08-10-tp-value-creation-nta-ja-p029	p029	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 企業グループ全体としての利益につながるものであれば、そのまま事業を継続することがあ る。 1.130 自らは損失を計上している企業が、利益を計上している多国籍企業グループのメン バーとの間で事業を行っているという事実	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-05.txt
beps-a08-10-tp-value-creation-nta-ja-p030	p030	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 場に供給する前の段階で支払われる価格に影響することもある。実際には多国籍企業は、こ のような統制を考慮してその価格に移転価格調整を行うことなどせず、発生するであろう利 益に対する制約を最終販売者に被らせたままにするか	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-05.txt
beps-a08-10-tp-value-creation-nta-ja-p031	p031	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 ベースにある。一方の関連者が、封鎖されている支払いについて控除を主張するのであれ ば、他方の当事者にはこれに対応する所得が生じているべきである。いずれにしても、納税 者は、関連者からの封鎖された支払いに対して、独立企	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-06.txt
beps-a08-10-tp-value-creation-nta-ja-p032	p032	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.141 パラグラフ 9.148 から 9.153 の指針に従い、ロケーション・セービングが 2 社以上の 関連者間でどのように配分されるかを決定する際、以下の検討が必要になる。それは、 （ⅰ）ロケーション・セービ	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-06.txt
beps-a08-10-tp-value-creation-nta-ja-p033	p033	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.146 合理的に信頼し得る現地市場の比較対象を特定できない場合、現地市場の特徴に対 する適切な比較可能性の差異調整の決定では、関連する事実及び状況を全て検討するべきで ある。ロケーション・セービングと同様、信頼し	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-06.txt
beps-a08-10-tp-value-creation-nta-ja-p034	p034	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 うした状況の下では、問題となる無形資産（つまり、投資管理サービスを提供するための規 制免許）によって、免許保有者は、現地市場独自の特徴から得られる利益を含め、規制要件 がない場合に比べて、この市場での事業活動からより	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-06.txt
beps-a08-10-tp-value-creation-nta-ja-p035	p035	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 た A 社の従業員は、A 社が所有する機密のフォーミュラに関する知識を持っており、B 社の 商業活動で使用するために B 社にその機密のフォーミュラを提供する可能性がある。同様 に、工場の立ち上げのために B 社に配	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-06.txt
beps-a08-10-tp-value-creation-nta-ja-p036	p036	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 1.159 しかしながら、状況によっては、グループのメンバーシップのシナジーによる利益 又は負担はそのグループの意図的な協調活動から生じることがあり、かつ、多国籍企業グ ループに対し、多国籍企業グループの一員ではなく	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-07.txt
beps-a08-10-tp-value-creation-nta-ja-p037	p037	本翻訳は参考のための仮訳であって、正確には原文を参照されたい。 結で見た場合、Baa の信用格付けとなる。それにもかかわらず、S は P グループのメンバー であることから、非関連者の大手融資者は S に対し、格付け A の非関連者の借り手に対して 適用される利率（つまり、S が	text/oecd-beps/beps-a08-10-tp-value-creation-nta-ja-pack-07.txt
