id	pid	snippet	core
germany--synthesizedtextforjapan-germany-jp-a13	13	第十三条 特定の活動に関する除外を利用した恒久的施設の地位 の人為的な回避 ２ 協定第五条の規定にかかわらず、次の活動を行う場合には、「恒久的施 設」に当たらないものとする。ただし、その活動（次の(c)の規定に該当 する場合には、次の(c)	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a6	6	第六条 不動産所得 １ 一方の締約国の居住者が他方の締約国内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約国において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約	text/germany--synthesizedtextforjapan-germany-jp-pack-00.txt
germany--synthesizedtextforjapan-germany-jp-a7	7	第七条 事業利得 １ 一方の締約国の企業の利得に対しては、その企業が他方の締約国内に ある恒久的施設を通じて当該他方の締約国内において事業を行わない限 り、当該一方の締約国においてのみ租税を課することができる。一方の締 約国の企業が他方の締	text/germany--synthesizedtextforjapan-germany-jp-pack-00.txt
germany--synthesizedtextforjapan-germany-jp-a8	8	第八条 海上運送及び航空運送 １ 一方の締約国の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約国においてのみ租税を課 することができる。 ２ この条の規定の適用上、船舶又は航空機を国際運輸に運用	text/germany--synthesizedtextforjapan-germany-jp-pack-00.txt
germany--synthesizedtextforjapan-germany-jp-a10	10	第十条 配当 １ 一方の締約国の居住者である法人が他方の締約国の居住者に支払う配 当に対しては、当該他方の締約国において租税を課することができる。 ２ 一方の締約国の居住者である法人が支払う配当に対しては、当該一方 の締約国においても、当該	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a9	9	第九条 関連企業 １ 次のいずれかに該当する場合であって、そのいずれの場合においても、 商業上又は資金上の関係において、双方の企業の間に、独立の企業の間に 設けられる条件と異なる条件が設けられ、又は課されているときは、その 条件がないとした	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a11	11	第十一条 利子 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 利子に対しては、当該他方の締約国においてのみ租税を課することがで きる。 ２ この条において、「利子」とは、全ての種類の信用に係る債権（担保の 有無及び債務	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a12	12	第十二条 使用料 １ 一方の締約国内において生じ、他方の締約国の居住者が受益者である 使用料に対しては、当該他方の締約国においてのみ租税を課することが できる。 ２ この条において、「使用料」とは、文学上、芸術上若しくは学術上の著 作物（映	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a13	13	第十三条 譲渡収益 １ 一方の締約国の居住者が第六条に規定する不動産であって他方の締約 国内に存在するものの譲渡によって取得する収益に対しては、当該他方 の締約国において租税を課することができる。 ２ 一方の締約国の居住者が法人、組合又は信	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a9	9	第九条 主として不動産から価値が構成される団体の株式又は持 分の譲渡から生ずる収益 ４ 協定の適用上、一方の締約国の居住者が 株式又は同等の持分（組合又 は信託財産の持分を含む。 ） の譲渡によって取得する収益に対しては、 当 該株式又は同	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a14	14	第十四条 給与所得 １ 次条、 第十七条及び第十八条の規定が適用される場合を除くほか、一方 の締約国の居住者がその勤務について取得する給料、賃金その他これら に類する報酬に対しては、勤務が他方の締約国内において行われない限 り、当該一方の締	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a15	15	第十五条 役員報酬 一方の締約国の居住者が他方の締約国の居住者である法人の役員の資格 で取得する役員報酬その他これに類する支払金に対しては、当該他方の締 約国において租税を課することができる。	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a16	16	第十六条 芸能人及び運動家 １ 第十四条の規定にかかわらず、一方の締約国の居住者が演劇、映画、ラ ジオ若しくはテレビジョンの俳優、音楽家その他の芸能人又は運動家と して他方の締約国内で行う個人的活動によって取得する所得に対して は、当該他方	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a17	17	第十七条 退職年金その他これに類する給付 １ 次条２の規定が適用される場合を除くほか、一方の締約国内において 生ずる退職年金その他これに類する報酬であって他方の締約国の居住者 に支払われるもの又は当該一方の締約国の社会保障に関する法令に基づ	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a18	18	第十八条 政府職員 １(a) 一方の締約国、一方の締約国の州又は一方の締約国の地方政府若し くは地方公共団体に対し提供される役務につき、個人に対し、当該一 方の締約国、当該一方の締約国の州又は当該一方の締約国の地方政府 若しくは地方公共団体	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a19	19	第十九条 学生 専ら教育又は訓練を受けるため一方の締約国内に滞在する学生又は事業 修習者であって、現に他方の締約国の居住者であるもの又はその滞在の直 前に他方の締約国の居住者であったものがその生計、教育又は訓練のため に受け取る給付（当該一	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a20	20	第二十条 その他の所得 １ 一方の締約国の居住者が受益者である所得（源泉地を問わない。）であ って前各条に規定がないものに対しては、当該一方の締約国においての み租税を課することができる。 ２ １の規定は、一方の締約国の居住者である所得（第	text/germany--synthesizedtextforjapan-germany-jp-pack-01.txt
germany--synthesizedtextforjapan-germany-jp-a21	21	第二十一条 特典を受ける権利 １ 一方の締約国の居住者であって他方の締約国内において所得を取得す るものは、２に規定する適格者に該当し、かつ、この協定に基づく特典を 受けるためにこの協定の関連する規定に規定する要件を満たす場合に限 り、各課	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a10	10	第十条 当事国以外の国又は地域の内に存在する恒久的施設に関 する濫用を防止する規則 １(a) 一方の締約国の企業が他方の締約国内において所得を取得し、か つ、当該一方の締約国において当該所得が両締約国以外の国又は地域 の内に存在する当該企業	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a22	22	第二十二条 二重課税の除去 １ 日本国以外の国において納付される租税を日本国の租税から控除する ことに関する日本国の法令の規定に従い、日本国の居住者がこの協定の 規定に従ってドイツ連邦共和国において租税を課される所得をドイツ連 邦共和国内に	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a23	23	第二十三条 無差別待遇 １ 一方の締約国の国民は、他方の締約国において、租税又はこれに関連す る要件であって、特に居住者であるか否かに関し同様の状況にある当該 他方の締約国の国民に課されており、若しくは課されることがある租税 若しくはこれに	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a24	24	第二十四条 相互協議手続 １ 一方又は双方の締約国の措置によりこの協定の規定に適合しない課税 を受けたと認める者又は受けることになると認める者は、その事案につ いて、当該一方又は双方の締約国の法令に定める救済手段とは別に、自己 が居住者であ	text/germany--synthesizedtextforjapan-germany-jp-pack-02.txt
germany--synthesizedtextforjapan-germany-jp-a25	25	第二十五条 情報の交換 １ 両締約国の権限のある当局は、 この協定の規定の実施又は両締約国、両 締約国の州若しくは両締約国の地方政府若しくは地方公共団体が課する 全ての種類の租税に関する法令（当該法令に基づく課税がこの協定の規 定に反しない	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a26	26	第二十六条 租税の徴収における支援 １ 両締約国は、租税債権の徴収につき相互に支援を行う。この支援は、第 一条及び第二条の規定による制限を受けない。 ２ この条において、「租税債権」とは、次に掲げる租税（その課税がこの 協定又は両締約国が当	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a27	27	第二十七条 源泉課税に関する手続規則 １ 一方の締約国内において他方の締約国の居住者である者が取得する配 当、利子、使用料その他の所得に対する租税が源泉徴収される場合には、 当該一方の締約国がその法令に規定する率で租税を源泉徴収する権利 は	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a28	28	第二十八条 外交使節団及び領事機関の構成員 この協定のいかなる規定も、国際法の一般原則又は特別の協定に基づく 外交使節団又は領事機関の構成員の租税上の特権に影響を及ぼすものでは ない。	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a29	29	第二十九条 見出し この協定中の条の見出しは、引用上の便宜のためにのみ付されたもので あって、この協定の解釈に影響を及ぼすものではない。	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a30	30	第三十条 議定書 この協定に附属する議定書は、こ の協定の不可分の一部を成す。	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a31	31	第三十一条 効力発生 １ 各締約国は、他方の締約国に対し、外交上の経路を通じて、書面により、 この協定の効力発生のために必要とされる国内手続が完了したことを確 認する通告を行う。この協定は、遅い方の通告が受領された日の後三十日 目の日に効力	text/germany--synthesizedtextforjapan-germany-jp-pack-03.txt
germany--synthesizedtextforjapan-germany-jp-a32	32	第三十二条 終了 この協定は、一方の締約国によっ て終了させられる時まで効力を有する。 いずれの一方の締約国も、この協定の効力発生の日から五年の期間が満了 した後に開始する各暦年の末日の六箇月前までに、外交上の経路を通じて、 他方の締約国に	text/germany--synthesizedtextforjapan-germany-jp-pack-04.txt
hong-kong--hongkong2012-en-jp-en-all	all	ࡼ ޭ ଽຸ⅕ ໲ ₉ ޭ ! ໹଼ඵ਱অා ₉ ඾!! ⅔ࢽࣝ ! ໹଼ඵ਱অා ₉ ඾ !! ႁอ୆ ! ໹଼ඵ਱অා!! ඵ඾ !! া !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	text/hong-kong--hongkong2012-en-jp-en-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-preamble	preamble	「税源浸食及び利益移転を防止するための租税条約関連措置を実施するた めの多数国間条約」及び「所得に対する租税に関する二重課税の回避及び 脱税の防止のための日本国政府と中華人民共和国香港特別行政区政府との 間の協定」に係る統合条文 この文書は	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a1	1	第一条 対象となる者 この協定は、一方又は双方の締約者の居住者である者に適用する。	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	第六条 対象租税協定の目的 両国間の経済関係の一層の発展を図ること及び租税に関する両国間の協 力を強化することを希望し、 所得に対する租税に関し、 二重課税を回避し、 及び脱税を防止するための 協定を締結することを希望して、 （注）次のＢＥ	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	第六条 対象租税協定の目的 協定の対象となる租税に関して、脱税又は租税回避を通じた非課税又は 租税の軽減（両締約者以外の国又は地域の居住者の間接的な利益のために 協定において与えられる租税の免除又は軽減を得ることを目的とする条約 漁(あさ)	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a2	2	第二条 対象となる租税 １ この協定は、一方の締約者又は一方の締約者の地方政府若しくは地方 公共団体のために課される所得に対する租税（課税方法のいかんを問わ ない。）について適用する。 ２ 総所得又は所得の要素に対するすべての租税（財産の譲	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a3	3	第三条 一般的定義 １ この協定の適用上、文脈により別に解釈すべき場合を除くほか、 (a) 「香港特別行政区」とは、地理的意味で用いる場合には、中華人民 共和国香港特別行政区の境界の内側を構成する陸地及び水域（香港 島、九龍、新界及び香港の	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a4	4	第四条 居住者 １ この協定の適用上、「一方の締約者の居住者」とは、次の者をいう。 (a) 香港特別行政区については、 (i) 香港特別行政区内に通常居住する個人（当該個人が、香港特別 行政区内に実質的に所在し、又は恒久的住居若しくは常用の	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a5	5	第五条 恒久的施設 １ この協定の適用上、 「恒久的施設」とは、事業を行う一定の場所であっ て企業がその事業の全部又は一部を行っているものをいう。 ２ 「恒久的施設」には、特に、次のものを含む。 (a) 事業の管理の場所 (b) 支店 (c	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a6	6	第六条 不動産所得 １ 一方の締約者の居住者が他方の締約者内に存在する不動産から取得す る所得（農業又は林業から生ずる所得を含む。）に対しては、当該他方の 締約者において租税を課することができる。 ２ 「不動産」とは、当該財産が存在する締約	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a7	7	第七条 事業利得 １ 一方の締約者の企業の利得に対しては、その企業が他方の締約者内に ある恒久的施設を通じて当該他方の締約者内において事業を行わない限 り、 当該一方の締約者においてのみ租税を課することができる。 一方の締 約者の企業が他方	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a8	8	第八条 国際運輸 １ 一方の締約者の企業が船舶又は航空機を国際運輸に運用することによ って取得する利得に対しては、当該一方の締約者においてのみ租税を課 することができる。 ２ 第二条の規定にかかわらず、 一方の締約者の企業は、 船舶又は航空	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-00.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a10	10	第十条 配当 １ 一方の締約者の居住者である法人が他方の締約者の居住者に支払う配 当に対しては、当該他方の締約者において租税を課することができる。 ２ １に規定する配当に対しては、これを支払う法人が居住者とされる一 方の締約者においても、当	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-02.txt
hong-kong--synthesizedtextforjapan-hongkong-jp-a9	9	第九条 関連企業 １ 次の(a)又は(b)の規定に該当する場合であって、そのいずれの場合に おいても、商業上又は資金上の関係において、双方の企業の間に、独立の 企業の間に設けられる条件と異なる条件が設けられ、又は課されている ときは、その条	text/hong-kong--synthesizedtextforjapan-hongkong-jp-pack-01.txt
