doc_code	item_id	item_title
shitsugi_hojin	11-02	税理士法人の社員に係る使用人兼務役員への該当性
shitsugi_hojin	11-03	定期給与の額を改定した場合の損金不算入額(定期同額給与)
shitsugi_hojin	11-04	役員の分掌変更に伴う増額改定(定期同額給与)
shitsugi_hojin	11-05	解散後引き続き役員として清算事務に従事する者に支給する退職給与
shitsugi_hojin	11-06	勤続年数の打切りに伴う退職給与の一部打切支給
shitsugi_hojin	11-08	過大役員給与の判定基準
shitsugi_hojin	11-12	業績連動指標の数値が確定した日(業績連動給与)
shitsugi_hojin	11-13	「事前確定届出給与に関する届出書」を提出している法人が特定の役員に当該届出書の記載額と異なる支給をした場合の取扱い（事前確定届出給与）
shitsugi_hojin	11-14	定期給与の増額改定に伴う一括支給額(定期同額給与)
shitsugi_hojin	11-15	役員に対する歩合給(定期同額給与)
shitsugi_hojin	11-16	定めどおりに支給されたかどうかの判定(事前確定届出給与)
shitsugi_hojin	11-17	職務執行期間の中途で支給した事前確定届出給与(事前確定届出給与)
shitsugi_hojin	11-18	確定額を限度としている算定方法(業績連動給与)
shitsugi_hojin	11-19	算定方法の内容の開示(業績連動給与)
shitsugi_hojin	11-20	法人が役員の子の授業料を一括して支出した場合(定期同額給与)
shitsugi_hojin	11-21	外貨で支払う役員報酬（定期同額給与）
shitsugi_hojin	12-01	B県南部地震災害たすけあい義援金等に係る取扱い
shitsugi_hojin	12-02	地方公共団体に対して中古資産であるパソコンを寄附した場合(1)
shitsugi_hojin	12-03	地方公共団体に対して中古資産であるパソコンを寄附した場合(2)
shitsugi_hojin	13-01	合理的な整理計画又は再建計画とは
shitsugi_hojin	13-02	子会社等の範囲(1)
shitsugi_hojin	13-03	子会社等の範囲(2)
shitsugi_hojin	13-04	経営危機に陥っていない子会社等に対する支援
shitsugi_hojin	13-05	債務超過の状態にない債務者に対して債権放棄等をした場合
shitsugi_hojin	13-06	支援者にとって損失負担等を行う相当な理由
shitsugi_hojin	13-07	損失負担（支援）額の合理性
shitsugi_hojin	13-08	再建管理等の必要性と方法
shitsugi_hojin	13-09	支援者の範囲の相当性
shitsugi_hojin	13-10	関係者が複数いる場合の支援者の範囲（例えば1社支援の場合）の相当性
shitsugi_hojin	13-11	債務超過である子会社が行う支援等についての経済合理性
shitsugi_hojin	13-12	損失負担（支援）割合の合理性
shitsugi_hojin	13-13	支援者が複数いる場合の損失負担（支援）割合の合理性
shitsugi_hojin	13-14	支援者によって支援方法が異なる場合
shitsugi_hojin	13-15	大口の債権者（親会社）だけでなく一般の（小口）債権者も債権放棄する場合
shitsugi_hojin	13-16	利害の対立する複数の支援者の合意により策定された再建計画
shitsugi_hojin	13-17	支援者が極少数である場合の支援者の合意
shitsugi_hojin	13-18	子会社等の合併・営業譲渡が予定されている再建計画の相当な理由の検討
shitsugi_hojin	13-19	当期において累積欠損金を抱えることとなる子会社に対する支援
shitsugi_hojin	13-20	不確定なままの再建計画に基づく要支援額の合理性
shitsugi_hojin	13-21	被支援者に対する要支援額の算定
shitsugi_hojin	13-22	被支援者による自己努力の方法
shitsugi_hojin	13-23	再建管理の有無
shitsugi_hojin	13-24	支援方法が異なる場合の支援者の範囲の相当性
shitsugi_hojin	13-25	再建計画の策定中にやむを得ず行う支援の合理性
shitsugi_hojin	13-26	親会社が毎期行う貸付債権の一部放棄による経済的利益の供与
shitsugi_hojin	13-27	経営権の譲渡に伴う債権放棄による経済的利益の供与
shitsugi_hojin	13-28	完全支配関係にある内国法人間の支援損について
shitsugi_hojin	13-29	特別勘定を設けて圧縮記帳した買換資産を先行取得資産として圧縮記帳することの可否
shitsugi_hojin	14-01	特定調停において弁済期限の延長等が行われた場合
shitsugi_hojin	14-02	貸倒損失に該当する債権放棄（特定調停）
shitsugi_hojin	14-03	法人税基本通達9－6－1(3)ロに該当する貸倒損失（特定調停）
shitsugi_hojin	14-04	法人税基本通達9－6－1(4)に該当する貸倒損失（特定調停）
shitsugi_hojin	14-05	債権放棄を受けた場合の法人税法第59条第3項の規定の適用の有無の検討（特定調停）
shitsugi_hojin	14-06	特定調停において将来の利率の引下げが行われた場合
shitsugi_hojin	14-07	特定調停において利息の棚上げが行われた場合
shitsugi_hojin	14-08	特定調停の「経済的合理性」と法人税基本通達の「相当な理由」との関係
shitsugi_hojin	14-09	債務者は「子会社等」に該当するか（特定調停）
shitsugi_hojin	14-10	特定調停事案における支援者の範囲の相当性、支援割合の合理性
shitsugi_hojin	14-11	特定調停における法人債務者の法人税法上の留意点
shitsugi_hojin	14-12	特定調停により債権放棄を受けた場合の一般的な取扱い
shitsugi_hojin	14-13	貸倒れに該当しない債権放棄の検討
shitsugi_hojin	15-01	交際費等の範囲（接待を受けるためのタクシー代）
shitsugi_hojin	15-02	講師給食費
shitsugi_hojin	15-03	交際費等の範囲（販売代理店等の従業員の健康診断費用）
shitsugi_hojin	15-04	創立100周年に当たって元従業員に支給する記念品
shitsugi_hojin	15-05	公益財団法人の交際費課税上の資本又は出資の額
shitsugi_hojin	15-06	一般社団法人に係る交際費課税上の「基金」の取扱いについて
shitsugi_hojin	15-07	交際費等の範囲（贈答に係る送料）
shitsugi_hojin	16-01	更生手続中における貸倒損失
shitsugi_hojin	16-02	代理店契約の破棄を理由に支払拒絶を受けている債権
shitsugi_hojin	16-03	第三者に対して債務免除を行った場合の貸倒れ
shitsugi_hojin	16-04	担保物がある場合の貸倒れ
shitsugi_hojin	16-05	保証人がいる場合の貸倒れ
shitsugi_hojin	16-06	通信販売により生じた売掛債権の貸倒れ
shitsugi_hojin	16-07	ＮＰＯ法人において収益事業を行わない事業年度が存在する場合の「連続して確定申告書を提出している場合」の意義
shitsugi_hojin	16-08	残余財産がない破産法人の破産手続終結の決定があった場合における当該破産法人に対する金銭債権の貸倒れ
shitsugi_hojin	17-01	地方税の予納額の損金算入時期
shitsugi_hojin	17-02	中間納付事業税の還付金
shitsugi_hojin	18-01	退職金共済掛金等の損金算入
shitsugi_hojin	18-04	住宅瑕疵担保責任保険の保険料等に係る税務上の取扱い
shitsugi_hojin	19-01	容器包装リサイクル法に基づき特定事業者が指定法人に支払う再商品化委託料の取扱いについて
shitsugi_hojin	19-02	臨海工業地帯の赤松枯損被害に関する企業負担金
shitsugi_hojin	19-03	改正容器包装リサイクル法に基づき特定事業者が指定法人に支払う拠出委託料の取扱いについて
shitsugi_hojin	19-04	全国団体傘下の異なる組織（県団体）の構成員に対する災害見舞金に充てるための分担金に係る法人税法上の取扱いについて
shitsugi_hojin	20-01	工場周辺の住民のためにテレビの共聴アンテナを設置する費用
shitsugi_hojin	20-02	道路用地の無償譲渡
shitsugi_hojin	20-03	地方博覧会における出展参加費用等
shitsugi_hojin	20-04	外国の地方公共団体が課す罰金について
shitsugi_hojin	20-05	非常用食料品の取扱い
shitsugi_hojin	20-06	ゴルフ会員権が分割された場合の取扱い
shitsugi_hojin	20-07	ゴルフ会員権の預託金の一部が返還された場合の取扱い
shitsugi_hojin	20-08	ゴルフ会員権の預託金の一部が切り捨てられた場合の取扱い
shitsugi_hojin	20-09	事業者がISO9000を取得するために審査登録機関に支払う手数料の税務上の取扱いについて
shitsugi_hojin	20-10	「プライバシーマーク」の使用許諾を受けるまでの費用等の税務上の取扱いについて
shitsugi_hojin	20-11	フードバンクへ食品を提供した場合の取扱い
shitsugi_hojin	20-12	居住用賃貸建物に係る控除対象外消費税額等について
shitsugi_hojin	21-01	宗教法人が行うテレホンカードの販売
shitsugi_hojin	21-02	宗教法人の貸付土地の更新料収入
shitsugi_hojin	21-03	事務処理の委託を受ける業の範囲（団体保険に関する事務）
shitsugi_hojin	21-04	医療保健業の範囲（予防接種）
shitsugi_hojin	21-05	医療保健業の範囲（健康診断等）
shitsugi_hojin	21-06	スタンプ販売業に係る収益事業判定
shitsugi_hojin	21-07	公益法人が他の公益法人に土地を無償で貸し付けた場合の収益事業判定
shitsugi_hojin	21-08	事務処理の委託を受ける業の範囲(保険請求事務)
shitsugi_hojin	21-09	非課税となるオープン病院等
shitsugi_hojin	21-10	医療保健業の範囲（休日・夜間診療）
shitsugi_hojin	21-11	団地管理組合等が行う駐車場の収益事業判定
shitsugi_hojin	21-12	(一財)△△△協会が行う金銭の貸付業の収益事業の判定
shitsugi_hojin	21-13	収益事業から非収益事業に係る指定寄附金として振り替えた場合の取扱いについて
shitsugi_hojin	21-14	特定非営利活動促進法により設立されたNPO法人の法人税法上の取扱い
shitsugi_hojin	21-15	実費弁償方式の判定における退職給与積立預金等の取扱い
shitsugi_hojin	21-17	一定の水準を満たすものとして地方公共団体の証明を受けた認可外保育施設において公益法人等が行う育児サービス事業に係る収益事業の判定
shitsugi_hojin	21-18	NPO法人が障害者総合支援法に規定する障害福祉サービスを行う場合の法人税の納税義務について
shitsugi_hojin	21-19	公益法人等が収益事業に使用している土地の寄附を受けた場合の課税関係
shitsugi_hojin	21-20	マンション管理組合がマンション敷地の上空を使用させる場合の収益事業判定
shitsugi_hojin	21-21	公益法人等が、動画配信サービスを行うプラットフォーマーに動画コンテンツを提供し、収入を得る場合の課税関係
shitsugi_hojin	21-22	マンション管理組合が区分所有者以外の者（占有者）にマンション駐車場を貸し付けた場合の収益事業判定
shitsugi_hojin	22-01	会計監査人設置会社において留保金課税制度の適用がある場合の留保金額の計算について
shitsugi_hojin	23-01	いわゆる税引手取契約の場合の外国税額控除の適用
shitsugi_hojin	23-02	分割を２回行った場合の給与等の支給額が増加した場合の法人税額の特別控除（租税特別措置法第42条の12の５）における比較雇用者給与等支給額の計算について
shitsugi_hojin	23-05	外国税額控除における国外所得金額の範囲
shitsugi_hojin	23-09	租税条約に定める限度税率を超える外国法人税の額の取扱い
shitsugi_hojin	23-10	過去３年に組織再編成があった場合の適用除外事業者の該当性について
shitsugi_hojin	23-11	組織再編成があった場合の特定法人の判定について（従業員数の調整の有無）
shitsugi_hojin	24-01	仮決算中間申告における事業所税の未払金計上
shitsugi_hojin	24-02	仮決算中間申告における前期末の貸倒引当金等の益金算入の要否
shitsugi_hojin	24-03	仮決算中間申告と特定資産の買換えの場合の圧縮記帳
shitsugi_hojin	24-04	法人税の中間（予定）税額の算出方法について
shitsugi_hojin	24-05	3カ月以内に定時株主総会が招集されない常況にある場合（招集月の確認資料）
shitsugi_hojin	25-01	配当権利落後の売却株式に係る受取配当金等
shitsugi_hojin	26-01	収用事業の施行に伴い残地上の施設の撤去新設をした場合の取扱い
shitsugi_hojin	26-03	売買とされるPFI事業について（賃貸借の目的となる資産の引渡しを令和７年３月31日以前に行った場合）（法人税の取扱い）
shitsugi_hojin	26-05	租税特別措置法第67条の15《投資法人に係る課税の特例》の適用における投資法人が行う投資口の払戻しに伴うみなし配当の取扱いについて
shitsugi_hojin	26-06	公益法人等が普通法人に移行する場合の法人税の取扱い（累積所得金額の計算における負債の帳簿価額）
shitsugi_hojin	26-07	法人課税信託において受益者等が存することとなった場合のその受益者等の課税関係について
shitsugi_hojin	27-01	特別償却の適用を受ける機械の引取運賃、据付費
shitsugi_hojin	27-02	中小企業者等が機械等を取得した場合の特別償却の対象となる中小企業者の範囲
shitsugi_hojin	27-03	倉庫用建物等の割増償却制度における青色申告法人要件
shitsugi_hojin	27-04	租税特別措置法第42条の6の対象となる車両運搬具の範囲について
shitsugi_hojin	27-06	中小企業者等が取得をした医療機器の中小企業投資促進税制（租税特別措置法第42条の6）の適用について
shitsugi_hojin	27-07	所有する機械装置に資本的支出を行った場合の当該資本的支出に係る中小企業投資促進税制（措法42の6）の適用について
shitsugi_hojin	27-09	産業集積事業とその他の事業とに共通して使用される機械及び装置を取得した場合の震災特例法第17条の2の適用の可否
shitsugi_hojin	27-10	中小企業者等が取得をした貨物運送用の小型自動車の中小企業投資促進税制（租税特別措置法第42条の6）の適用について
shitsugi_hojin	27-12	国際戦略総合特別区域において建物を取得しその一部を貸付けの用に供した場合の特別償却
shitsugi_hojin	27-15	租税特別措置法第42条の4に規定する中小企業者について（投資事業有限責任組合が出資する法人）
shitsugi_hojin	27-19	税効果会計を適用している法人が租税特別措置法上の諸準備金等を剰余金の処分により積み立てた場合における損金算入額（法人税申告書に「明細表」を添付する場合）
shitsugi_hojin	28-01	同一の土地が異なる収用事業のため買い取られた場合の取扱い
shitsugi_hojin	28-02	収用等の場合の代替資産の範囲（海外資産）
shitsugi_hojin	28-04	経費補償金等の仮勘定経理の特例
shitsugi_hojin	28-05	換地処分の場合の圧縮記帳の経理等
