doc_code	item_id	item_title
bunshokaito_shotoku	110816-index	「個人債務者の私的整理に関するガイドライン」に基づき作成された弁済計画に従い債権放棄が行われた場合の課税関係について
bunshokaito_shotoku	111005-01	厚生年金保険の標準報酬月額を会社が誤って低く届け出たことによって減額される老齢厚生年金相当額を会社から補償金として受領する社員等の課税関係について
bunshokaito_shotoku	111012-index	自動車保管場所の補償として支払われる立体駐車場補償金の課税関係について
bunshokaito_shotoku	111102-index	石綿による健康被害者に対して支払われるべき特別見舞金を、健康被害者の死亡後において、その遺族が請求し、受け取る場合及びその遺族に対して支払われる業務上死亡弔慰金の課税上の取扱いについて
bunshokaito_shotoku	111114-01	外貨建変額年金保険に係る支払保険料が主契約と異なる外貨で払込まれた場合のその円換算について
bunshokaito_shotoku	111121-01	国外上場株式の税制適格ストックオプションの保管委託要件の適用について
bunshokaito_shotoku	111121-index	特定のNPO法人等へ助成することを希望して支出する寄附金にかかる税務上の取扱いについて
bunshokaito_shotoku	111130-index	福島第一・第二原子力発電所の事故により被害を受けられた方々にお支払する賠償金に関する所得税法上の取扱いについて
bunshokaito_shotoku	111207-index	投資信託振替制度に移行していない無記名の公募株式投資信託の受益証券の収益の分配に係る配当等に対する源泉徴収等の取扱いについて
bunshokaito_shotoku	120106-index	「えひめ南予いやし博2012」の協賛者等が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	120119-index	新生命保険料控除制度の取扱いについて
bunshokaito_shotoku	120206-index	第36回全国育樹祭において協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	120227-index	農事組合法人が支払う所得税法施行令第62条第2項に該当する従事分量配当に係る消費税の取扱いについて
bunshokaito_shotoku	120309-index	県から奨学金の貸与を受けた医学生が医師免許取得後県内の医療機関に一定期間従事することによりその返還及び利息の支払に係る債務を免除された場合の課税関係について
bunshokaito_shotoku	120525-index	東京工業品取引所の取引においてプロキシミティサービスを利用する外国投資家の恒久的施設の判定
bunshokaito_shotoku	120627-index	外国株式等を信託財産とする特定受益証券発行信託（JDR）に係る収益の分配金の収入すべき時期について
bunshokaito_shotoku	120829-index	川口宿鳩ヶ谷宿日光御成道まつりにおいて協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	120831-index	成年被後見人の特別障害者控除の適用について
bunshokaito_shotoku	121128-index	中途解任した役員に支払う会社法第339条第2項に基づく損害賠償金に対する源泉徴収の要否について
bunshokaito_shotoku	121129-index	原子力発電所の事故により被害を受けられた方々にお支払する「財物価値の喪失又は減少等」に対する賠償金の所得税法上の取扱い等について
bunshokaito_shotoku	121221-index	埼玉県病院局（県立病院）に寄附をした場合の寄附者の税務上の取扱いについて
bunshokaito_shotoku	130130-index	障害者自立支援法等の下での介護福祉士等による喀痰吸引等の対価に係る医療費控除の取扱いについて
bunshokaito_shotoku	130205-index	第70回国民体育大会及び第15回全国障害者スポーツ大会において協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	130222-index	国内勤務期間のない中国及び台湾子会社の従業員（非居住者）が税制適格ストックオプションの行使により取得した株式を譲渡した場合の課税関係について
bunshokaito_shotoku	130228-index	県の津波対策施設等の整備に対して企業等が支出する寄附金に係る税務上の取扱いについて
bunshokaito_shotoku	130301-index	非居住者から相続した国外に所在する賃貸用不動産に係る未償却残高について
bunshokaito_shotoku	130313-index	「認可特定保険業者」が行う特定保険業の「給付金」の課税上の取扱いについて
bunshokaito_shotoku	130412-index	福知山市市有地等購入資金利子補給金の取扱いについて
bunshokaito_shotoku	130603-index	第27回全国健康福祉祭とちぎ大会（ねんりんピック栃木2014）において協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	130605-index	大阪市塾代助成事業におけるバウチャーの取扱いについて
bunshokaito_shotoku	130613-index	公益財団法人が行う東山動物園サポーター事業においてサポーターが提供する資金の税務上の取扱いについて
bunshokaito_shotoku	130617-index	乗船中の船員が支給を受ける航海日当に対する所得税の取扱いについて
bunshokaito_shotoku	130618-index	株式会社地域経済活性化支援機構が買取決定等を行った債権の債務者に係る事業再生計画に基づき債権放棄等が行われた場合の税務上の取扱いについて
bunshokaito_shotoku	130624-index	共済期間が1年の新生命保険契約等又は介護医療保険契約等につき共済契約終了後に剰余金が支払われる場合の生命保険料控除の取扱いについて
bunshokaito_shotoku	130626-index	株式会社東日本大震災事業者再生支援機構が買取決定等を行った債権の債務者に係る事業再生計画に基づき債権放棄等が行われた場合の税務上の取扱いについて
bunshokaito_shotoku	131031-index	市の定住条例に基づき複数年にわたり交付する定住奨励金の課税上の取扱いについて
bunshokaito_shotoku	131209-index	災害派遣手当の所得税の取扱いについて
bunshokaito_shotoku	140110-index	税制適格の個人年金保険における減額返戻金の取扱いについて
bunshokaito_shotoku	140204-index	外貨建仕組債を円貨償還した場合の為替差損相当額に係る補填金の取扱いについて
bunshokaito_shotoku	140320-index	ならシニア元気フェスタ（平成26年度「長寿と健康の祭典」奈良県高齢者スポーツ文化交流大会）において協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	140606-index	原子力発電所の事故により被害を受けられた方々にお支払する「住居確保に係る費用」に対する賠償金の所得税法上の取扱いについて
bunshokaito_shotoku	140702-index	汚染土壌対策に要する費用に係る所得税法上の取扱いについて
bunshokaito_shotoku	140811-index	平成27年度インターハイ（大阪開催）において協賛者が支出する費用（プログラム協賛広告）の税務上の取扱いについて
bunshokaito_shotoku	141106-index	既に退職所得の選択課税の申告書を提出している非居住者が退職手当等の追加支給を受けた場合の手続について
bunshokaito_shotoku	141111-index	太陽光発電設備の認定を受けた者と確定申告をする者が異なる場合の租税特別措置法第10条の2の2の適用の可否について
bunshokaito_shotoku	141201-index	診療情報提供書に係る診療情報提供料の自己負担額の医療費控除の取扱いについて
bunshokaito_shotoku	150122-index	成年後見人が受領した報酬に係る収入金額の収入すべき時期について
bunshokaito_shotoku	150217-index	市の空き家成約奨励金交付要綱に基づき交付される奨励金の課税上の取扱いについて
bunshokaito_shotoku	150227-index	大田原市骨髄移植ドナー支援事業奨励金交付要綱に基づき交付する奨励金の税務上の取扱いについて
bunshokaito_shotoku	150302-index	認可特定保険業者へ移行した後に会員が支払う会費の取扱い及び会員が給付を受ける保険金の所得区分について
bunshokaito_shotoku	150421-index	平成27年度インターハイ（滋賀県開催）において協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	161214-index	個人事業者が事業の遂行上必要な機械装置を購入することに対して交付を受ける国庫補助金等の所得区分について
bunshokaito_shotoku	170206-index	職務発明による特許を受ける権利を使用者に原始的に帰属させる制度を導入した場合の「相当の利益」に係る税務上の取扱いについて
bunshokaito_shotoku	170922-index	「年金総額保証付後厚終身年金特約」に基づき支払われる年金に係る雑所得の金額の計算上、必要経費に算入する金額（所得税法施行令第183条に基づき計算する場合）について
bunshokaito_shotoku	171121-index	貸与制から給付制への移行に伴い奨学金返済債務が免除された場合等の税務上の取扱いについて
bunshokaito_shotoku	181018-index	外部金融機関を活用した積立貯蓄制度において支給される貯蓄奨励金の課税関係について
bunshokaito_shotoku	181031-index	国内勤務期間のない中国の従業員（非居住者）が、税制適格ストックオプションの権利行使による株式の取得に係る経済的利益について、租税特別措置法第29条の2を適用せず、税制非適格ストックオプションとして取り扱うことの可否について
bunshokaito_shotoku	181207-index	関与税理士から損害賠償金を受け取った場合の課税関係について
bunshokaito_shotoku	200131-index	司法修習生の修習期間中に給与等の支給を受けられなかった者に対して支払われる給付金の課税関係について
bunshokaito_shotoku	20030626-01	「北九州チャンピオンズカップ国際車椅子バスケットボール大会」に係る費用の税務上の取扱いについて
bunshokaito_shotoku	200309-index	相続等に係る米ドル建保険年金の邦貨換算及び所得計算について
bunshokaito_shotoku	20031228-01	第19回国民文化祭・ふくおか2004（愛称：とびうめ国文祭）の参加団体等が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	20040527-01	第22回全国都市緑化ふくおかフェアへの参加者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	200701-index	自然災害の被災者に対して支給される日進市被災者生活再建支援金の課税関係について
bunshokaito_shotoku	20090327-01	企業型確定拠出年金の導入により支払われる適格退職年金契約の解除一時金の課税上の取扱いについて
bunshokaito_shotoku	20101001-index	九州新幹線全線開業記念イベント福岡県実行委員会が実施する「九州新幹線全線開業記念イベント」に協賛者が支出する費用の税務上の取扱いについて
bunshokaito_shotoku	20120215-index	「長崎市市民税及び県民税特別返還金」等の課税関係について
bunshokaito_shotoku	20120725-index	「第37回全国高等学校総合文化祭（2013 長崎しおかぜ総文祭）において協賛者が支出する費用」の税務上の取扱いについて
bunshokaito_shotoku	20190125-index	健康保険料と国民健康保険料の二重払いについて地方公共団体が被保険者に保険料相当分を返還した場合の課税関係について
bunshokaito_shotoku	21008-01	第16回全国健康福祉祭徳島大会の協賛企業等が支出する広告協賛金等の税務上の取扱いについて
bunshokaito_shotoku	210129-index	業績連動型譲渡制限付株式報酬の業績連動給与該当性について
bunshokaito_shotoku	210202-index	常滑市が市内飲食店支援のため実施する応援券販売事業の参加事業者が交付を受ける役務提供等の対価に係る収益計上時期について
bunshokaito_shotoku	210602-index	生命保険契約に基づき支払を受ける復帰支援一時金の所得税法上の取扱いについて
bunshokaito_shotoku	230329-index	地方公共団体の特別会計が地方公営企業法の規定を適用する特別会計に移行した場合の消費税の課税関係について
bunshokaito_shotoku	230605-index	変額個人年金の支払期間中にその一部が一時金として支払われた後の当該年金の必要経費の計算方法について
bunshokaito_shotoku	230919	犯罪被害者等に対して支給される名取市の犯罪被害者等支援金の課税関係について
bunshokaito_shotoku	250129-index	「中小企業の事業再生等に関するガイドライン（再生型私的整理手続）」に基づき策定された事業再生計画により個人事業者が債務免除を受けた場合の税務上の取扱いについて
bunshokaito_shotoku	250311-index	連携病理診断の仕組みにより病理診断医が受領する診療報酬に係る税務上の取扱いについて
bunshokaito_shotoku	250416-index	産科医療特別給付事業に基づき支払われる給付金の所得税法上の取扱いについて
bunshokaito_shotoku	30213-01	「えひめ町並博2004」を開催するにあたり協賛者等が支出する経費の税務上の取扱いについて
bunshokaito_shotoku	680420-01	工場等集団化計画および店舗等集団化計画にかかる税法上の取扱いについて
bunshokaito_shotoku	750217-01	土地区画整理組合が保留地の処分に係る余剰金を組合員に分配した場合の所得税及び法人税の課税について
bunshokaito_shotoku	750228-01	労災法の保険施設として支給される特別支給金に対する所得税及び相続税の取扱いについて
bunshokaito_shotoku	850228-01	定年退職者医療保険制度に基づき負担する保険料の課税上の取扱いについて
bunshokaito_shotoku	910603-01	メキシコの電話会社テレフォノス・デ・メヒコ社株式に係るADR（米国預託証書）の課税上の取扱いについて
bunshokaito_shotoku	981202-01	損害保険代理店の役員・使用人が証券取引法第65条の2第11項に規定する特定証券業務を行った場合に支払われる対価の税務上の取扱い
bunshokaito_shotoku	991018-01	人身傷害補償保険金に係る所得税、相続税及び贈与税の取扱い等について（法令解釈通達）
bunshokaito_shozei	050209-01	マルチペイメントネットワークを利用した支払いを金融機関が設置する現金自動預入支払機から行う際に発行される「ご利用明細票」に対する印紙税の取扱いについて
bunshokaito_shozei	050530-01	「自動車損害賠償責任保険のインターネット通信販売の取扱いに関する覚書」に係る印紙税法上の取扱いについて
bunshokaito_shozei	100222-01	登録政治資金監査人が作成する「受取書」に係る印紙税法上の取扱いについて
bunshokaito_shozei	150629-index	灯油に該当する2種類の揮発油を混和する行為に係る揮発油税法上の取扱いについて
bunshokaito_shozei	160629-index	有料老人ホームが入居一時金を受領した際に交付する「預り証」に係る印紙税の取扱いについて
bunshokaito_shozei	190614-index	「ＰＴＳ信用取引に係る合意書」の印紙税の取扱い
bunshokaito_shozei	221110-index	「地方税統一ＱＲコード付納付書」の領収証書に係る印紙税の取扱い
bunshokaito_sonota	090330-01	特許権を目的とする共同担保の質権の信託の登録に係る登録免許税の取扱いについて
bunshokaito_sonota	100331-01	「相続分の売買」を登記原因とする土地の所有権の移転の登記に係る登録免許税の租税特別措置法第72条の適用の可否について
bunshokaito_sonota	120322-01	二重地番の解消を目的とした地番の変更に伴う商業・法人登記における登記事項の変更の登記に係る登録免許税について
bunshokaito_sonota	140425-01	大韓民国で行われた新住所表示の実施に伴う産業財産権の登録名義人の住所表示変更登録に係る登録免許税の取扱いについて
bunshokaito_sonota	181200-index	信託の終了に伴い、受託者兼残余財産帰属権利者が受ける所有権の移転登記に係る登録免許税法第7条第2項の適用関係について
bunshokaito_souzoku	110315-01	業務災害時に社内基準に基づき労働者災害補償保険法及び給与規程とは別に役員及び従業員に支払われる補償金の課税関係について
bunshokaito_souzoku	130313-index	「認可特定保険業者」が行う特定保険業の「給付金」の課税上の取扱いについて
bunshokaito_souzoku	140314-index	成年被後見人の相続税における障害者控除の適用について
bunshokaito_souzoku	150302-index	保険契約者と被保険者が同一人の場合において被保険者の死亡に伴い支払われる解約返戻金相当額の返戻金に係る支払請求権の相続税の課税関係について
bunshokaito_souzoku	160318-index	相続人以外の者が包括遺贈により財産を取得した場合における相次相続控除の適用の可否について
bunshokaito_souzoku	181207-index	老人ホームに入居中に自宅を相続した場合の小規模宅地等についての相続税の課税価格の計算の特例（租税特別措置法第69条の4）の適用について
bunshokaito_souzoku	200109-01	防災協定により災害時において贈与税等の納税猶予の特例農地等を復旧用資材置場等として使用した場合の税務上の取扱いについて
bunshokaito_souzoku	210929-01	解散した会社（清算中の会社）の代表者であった者がその会社の株式を有している場合におけるその者の相続に係る相続税の申告期限の延長について
bunshokaito_souzoku	211224-index	市街地再開発事業により中断した貸付事業を相続開始前３年以内に再開した場合の小規模宅地等についての相続税の課税価格の計算の特例（租税特別措置法第69条の４）の適用について
