doc_code	item_id	title
asbj_completed_drafts	s0015-part-01	「債券の保有目的区分の変更に関する当面の取扱い」 (part 1/2)
asbj_completed_drafts	s0015-part-02	「債券の保有目的区分の変更に関する当面の取扱い」 (part 2/2)
asbj_completed_drafts	s0016-part-01	「改正法人税法及び復興財源確保法に伴う税率変更等に係る四半期財務諸表における税金費用の実務上の取扱い (part 1/2)
asbj_completed_drafts	s0016-part-02	「改正法人税法及び復興財源確保法に伴う税率変更等に係る四半期財務諸表における税金費用の実務上の取扱い (part 2/2)
asbj_completed_drafts	s0017	「改正法人税法及び復興財源確保法に伴う税率変更が行われた事業年度の翌事業年度以降における四半期財務諸表の税金費用に関する実務上の取扱い」
asbj_completed_drafts	s0018	「平成28年度税制改正に係る減価償却方法の変更に関する実務上の取扱い」
asbj_completed_drafts	s0019-part-01	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその1」 (part 1/3)
asbj_completed_drafts	s0019-part-02	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその1」 (part 2/3)
asbj_completed_drafts	s0019-part-03	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその1」 (part 3/3)
asbj_completed_drafts	s0020-part-01	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその2」 (part 1/4)
asbj_completed_drafts	s0020-part-02	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその2」 (part 2/4)
asbj_completed_drafts	s0020-part-03	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその2」 (part 3/4)
asbj_completed_drafts	s0020-part-04	「連結納税制度を適用する場合の税効果会計に関する当面の取扱いその2」 (part 4/4)
asbj_completed_drafts	s0021	「連結納税制度からグループ通算制度への移行に係る税効果会計の適用に関する取扱い」
asbj_completed_drafts	s0022	「金融資産の時価の算定に関する実務上の取扱い」
asbj_completed_drafts	s0023-part-01	「工事契約に関する会計基準の適用指針」 (part 1/3)
asbj_completed_drafts	s0023-part-02	「工事契約に関する会計基準の適用指針」 (part 2/3)
asbj_completed_drafts	s0023-part-03	「工事契約に関する会計基準の適用指針」 (part 3/3)
asbj_completed_drafts	s0024-part-01	「工事契約に関する会計基準」 (part 1/3)
asbj_completed_drafts	s0024-part-02	「工事契約に関する会計基準」 (part 2/3)
asbj_completed_drafts	s0024-part-03	「工事契約に関する会計基準」 (part 3/3)
asbj_completed_drafts	s0025-part-01	「ソフトウェア取引の収益の会計処理に関する実務上の取扱い」 (part 1/2)
asbj_completed_drafts	s0025-part-02	「ソフトウェア取引の収益の会計処理に関する実務上の取扱い」 (part 2/2)
asbj_implementation_guidance	s0001	企業会計基準適用指針
asbj_implementation_guidance	s0002	2019年
asbj_implementation_guidance	s0003	企業会計基準適用指針第10号 「企業結合会計基準及び事業分離等会計基準に関する適用指針」
asbj_implementation_guidance	s0004	2021年
asbj_implementation_guidance	s0005	企業会計基準適用指針第30号 「収益認識に関する会計基準の適用指針」
asbj_implementation_guidance	s0006	改正企業会計基準適用指針第 30 号 「収益認識に関する会計基準の適用指針」
asbj_implementation_guidance	s0007	改正企業会計基準適用指針第 31 号 「時価の算定に関する会計基準の適用指針」
asbj_implementation_guidance	s0008	2024年
asbj_implementation_guidance	s0009	改正企業会計基準適用指針第 2 号 「自己株式及び準備金の額の減少等に関する会計基準の適用指針」 改正企業会計基準適用指針第28号 「税効果会計に係る会計基準の適用指針」
asbj_implementation_guidance	s0010	企業会計基準適用指針第33号 「リースに関する会計基準の適用指針」
asbj_implementation_guidance	s0011	「企業会計基準及び修正国際基準の開発に係る適正手続に関する規則」
asbj_implementation_guidance	s0012	公開草案
asbj_implementation_guidance	s0013	2001年
asbj_implementation_guidance	s0014	2002年
asbj_implementation_guidance	s0015	2003年
asbj_implementation_guidance	s0016	2004年
asbj_implementation_guidance	s0017	2005年
asbj_implementation_guidance	s0018	2006年
asbj_implementation_guidance	s0019	2007年
asbj_implementation_guidance	s0020	2008年
asbj_implementation_guidance	s0021	2009年
asbj_implementation_guidance	s0022	2010年
asbj_implementation_guidance	s0023	2011年
asbj_implementation_guidance	s0024	2012年
asbj_implementation_guidance	s0025	2013年
asbj_implementation_guidance	s0026	2014年
asbj_implementation_guidance	s0027	2014年
asbj_implementation_guidance	s0028	2015年
asbj_implementation_guidance	s0029	2016年
asbj_implementation_guidance	s0030	2016年
asbj_implementation_guidance	s0031	2017年
asbj_implementation_guidance	s0032	2017年
asbj_implementation_guidance	s0033	2018年
asbj_implementation_guidance	s0034	2018年
asbj_implementation_guidance	s0035	2019年
asbj_implementation_guidance	s0036	2020年
asbj_implementation_guidance	s0037	2021年
asbj_implementation_guidance	s0038	2022年
asbj_implementation_guidance	s0039	2023年
asbj_implementation_guidance	s0040	2024年
asbj_implementation_guidance	s0041	2025年
asbj_implementation_guidance	s0042	2026年
asbj_implementation_guidance	s0043	中期運営方針
asbj_implementation_guidance	s0044	現在開発中の会計基準に関する今後の計画
asbj_implementation_guidance	s0045	企業会計基準委員会議事
asbj_implementation_guidance	s0046	2026年1月20日（火）
asbj_implementation_guidance	s0047	2026年1月20日（火）
asbj_implementation_guidance	s0048	2026年2月3日（火）
asbj_implementation_guidance	s0049	企業会計基準等ができるまで
asbj_implementation_guidance	s0050	プロジェクト一覧
asbj_implementation_guidance	s0051	子会社株式及び関連会社株式の減損とのれんの減損の関係
asbj_implementation_guidance	s0052	修正国際基準（JMIS）
asbj_implementation_guidance	s0053-part-01	金融商品に関する会計基準 (part 1/3)
asbj_implementation_guidance	s0053-part-02	金融商品に関する会計基準 (part 2/3)
asbj_implementation_guidance	s0053-part-03	金融商品に関する会計基準 (part 3/3)
asbj_implementation_guidance	s0054	金融商品取引法上の「電子記録移転権利」又は資金決済法上の「暗号資産」に該当するICOトークンの発行・保有等に係る会計上の取扱い
asbj_implementation_guidance	s0055	後発事象に関する会計基準
asbj_implementation_guidance	s0056	継続企業に関する会計基準
asbj_implementation_guidance	s0057	繰延資産に係る会計上の取扱い
asbj_implementation_guidance	s0058	譲受人が特別目的会社である場合の金融資産の消滅範囲の明確化
asbj_implementation_guidance	s0059	法人税等に関する会計基準
asbj_implementation_guidance	s0060	排出量取引制度に係る会計上の取扱い
asbj_implementation_guidance	s0061-part-01	「退職給付制度間の移行等に関する会計処理」 (part 1/4)
asbj_implementation_guidance	s0061-part-02	「退職給付制度間の移行等に関する会計処理」 (part 2/4)
asbj_implementation_guidance	s0061-part-03	「退職給付制度間の移行等に関する会計処理」 (part 3/4)
asbj_implementation_guidance	s0061-part-04	「退職給付制度間の移行等に関する会計処理」 (part 4/4)
asbj_implementation_guidance	s0062	「現在開発中の会計基準に関する今後の計画」の改訂
asbj_implementation_guidance	s0063-part-01	「中間財務諸表に関する会計基準の適用指針」 (part 1/4)
asbj_implementation_guidance	s0063-part-02	「中間財務諸表に関する会計基準の適用指針」 (part 2/4)
asbj_implementation_guidance	s0063-part-03	「中間財務諸表に関する会計基準の適用指針」 (part 3/4)
asbj_implementation_guidance	s0063-part-04	「中間財務諸表に関する会計基準の適用指針」 (part 4/4)
asbj_implementation_guidance	s0064-part-01	「セグメント情報等の開示に関する会計基準の適用指針」 (part 1/2)
asbj_implementation_guidance	s0064-part-02	「セグメント情報等の開示に関する会計基準の適用指針」 (part 2/2)
asbj_implementation_guidance	s0065	icon-file-text PDF版の資料のダウンロードはこちら
asbj_implementation_guidance	s0066-part-01	「その他の複合金融商品（払込資本を増加させる可能性のある部分を含まない複合金融商品）に関する会計処理」 (part 1/3)
asbj_implementation_guidance	s0066-part-02	「その他の複合金融商品（払込資本を増加させる可能性のある部分を含まない複合金融商品）に関する会計処理」 (part 2/3)
asbj_implementation_guidance	s0066-part-03	「その他の複合金融商品（払込資本を増加させる可能性のある部分を含まない複合金融商品）に関する会計処理」 (part 3/3)
asbj_implementation_guidance	s0067-part-01	「四半期財務諸表に関する会計基準の適用指針」 (part 1/6)
asbj_implementation_guidance	s0067-part-02	「四半期財務諸表に関する会計基準の適用指針」 (part 2/6)
asbj_implementation_guidance	s0067-part-03	「四半期財務諸表に関する会計基準の適用指針」 (part 3/6)
asbj_implementation_guidance	s0067-part-04	「四半期財務諸表に関する会計基準の適用指針」 (part 4/6)
asbj_implementation_guidance	s0067-part-05	「四半期財務諸表に関する会計基準の適用指針」 (part 5/6)
asbj_implementation_guidance	s0067-part-06	「四半期財務諸表に関する会計基準の適用指針」 (part 6/6)
asbj_implementation_guidance	s0068	「その他資本剰余金の処分による配当を受けた株主の会計処理」
asbj_implementation_guidance	s0069-part-01	「貸借対照表の純資産の部の表示に関する会計基準等の適用指針」 (part 1/3)
asbj_implementation_guidance	s0069-part-02	「貸借対照表の純資産の部の表示に関する会計基準等の適用指針」 (part 2/3)
asbj_implementation_guidance	s0069-part-03	「貸借対照表の純資産の部の表示に関する会計基準等の適用指針」 (part 3/3)
asbj_implementation_guidance	s0070-part-01	「払込資本を増加させる可能性のある部分を含む複合金融商品に関する会計処理」 (part 1/5)
asbj_implementation_guidance	s0070-part-02	「払込資本を増加させる可能性のある部分を含む複合金融商品に関する会計処理」 (part 2/5)
asbj_implementation_guidance	s0070-part-03	「払込資本を増加させる可能性のある部分を含む複合金融商品に関する会計処理」 (part 3/5)
asbj_implementation_guidance	s0070-part-04	「払込資本を増加させる可能性のある部分を含む複合金融商品に関する会計処理」 (part 4/5)
asbj_implementation_guidance	s0070-part-05	「払込資本を増加させる可能性のある部分を含む複合金融商品に関する会計処理」 (part 5/5)
asbj_implementation_guidance	s0071-part-01	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準の適用指針」 (part 1/3)
asbj_implementation_guidance	s0071-part-02	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準の適用指針」 (part 2/3)
asbj_implementation_guidance	s0071-part-03	「会計方針の開示、会計上の変更及び誤謬の訂正に関する会計基準の適用指針」 (part 3/3)
asbj_implementation_guidance	s0072-part-01	「時価の算定に関する会計基準の適用指針」 (part 1/7)
asbj_implementation_guidance	s0072-part-02	「時価の算定に関する会計基準の適用指針」 (part 2/7)
asbj_implementation_guidance	s0072-part-03	「時価の算定に関する会計基準の適用指針」 (part 3/7)
asbj_implementation_guidance	s0072-part-04	「時価の算定に関する会計基準の適用指針」 (part 4/7)
asbj_implementation_guidance	s0072-part-05	「時価の算定に関する会計基準の適用指針」 (part 5/7)
asbj_implementation_guidance	s0072-part-06	「時価の算定に関する会計基準の適用指針」 (part 6/7)
asbj_implementation_guidance	s0072-part-07	「時価の算定に関する会計基準の適用指針」 (part 7/7)
asbj_implementation_guidance	s0073-part-01	「自己株式及び準備金の額の減少等に関する会計基準の適用指針」 (part 1/4)
asbj_implementation_guidance	s0073-part-02	「自己株式及び準備金の額の減少等に関する会計基準の適用指針」 (part 2/4)
asbj_implementation_guidance	s0073-part-03	「自己株式及び準備金の額の減少等に関する会計基準の適用指針」 (part 3/4)
asbj_implementation_guidance	s0073-part-04	「自己株式及び準備金の額の減少等に関する会計基準の適用指針」 (part 4/4)
asbj_implementation_guidance	s0074-part-01	「固定資産の減損に係る会計基準の適用指針」 (part 1/15)
asbj_implementation_guidance	s0074-part-02	「固定資産の減損に係る会計基準の適用指針」 (part 2/15)
asbj_implementation_guidance	s0074-part-03	「固定資産の減損に係る会計基準の適用指針」 (part 3/15)
asbj_implementation_guidance	s0074-part-04	「固定資産の減損に係る会計基準の適用指針」 (part 4/15)
asbj_implementation_guidance	s0074-part-05	「固定資産の減損に係る会計基準の適用指針」 (part 5/15)
asbj_implementation_guidance	s0074-part-06	「固定資産の減損に係る会計基準の適用指針」 (part 6/15)
asbj_implementation_guidance	s0074-part-07	「固定資産の減損に係る会計基準の適用指針」 (part 7/15)
asbj_implementation_guidance	s0074-part-08	「固定資産の減損に係る会計基準の適用指針」 (part 8/15)
asbj_implementation_guidance	s0074-part-09	「固定資産の減損に係る会計基準の適用指針」 (part 9/15)
asbj_implementation_guidance	s0074-part-10	「固定資産の減損に係る会計基準の適用指針」 (part 10/15)
asbj_implementation_guidance	s0074-part-11	「固定資産の減損に係る会計基準の適用指針」 (part 11/15)
asbj_implementation_guidance	s0074-part-12	「固定資産の減損に係る会計基準の適用指針」 (part 12/15)
asbj_implementation_guidance	s0074-part-13	「固定資産の減損に係る会計基準の適用指針」 (part 13/15)
asbj_implementation_guidance	s0074-part-14	「固定資産の減損に係る会計基準の適用指針」 (part 14/15)
asbj_implementation_guidance	s0074-part-15	「固定資産の減損に係る会計基準の適用指針」 (part 15/15)
asbj_implementation_guidance	s0075-part-01	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 1/21)
asbj_implementation_guidance	s0075-part-02	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 2/21)
asbj_implementation_guidance	s0075-part-03	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 3/21)
asbj_implementation_guidance	s0075-part-04	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 4/21)
asbj_implementation_guidance	s0075-part-05	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 5/21)
asbj_implementation_guidance	s0075-part-06	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 6/21)
asbj_implementation_guidance	s0075-part-07	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 7/21)
asbj_implementation_guidance	s0075-part-08	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 8/21)
asbj_implementation_guidance	s0075-part-09	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 9/21)
asbj_implementation_guidance	s0075-part-10	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 10/21)
asbj_implementation_guidance	s0075-part-11	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 11/21)
asbj_implementation_guidance	s0075-part-12	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 12/21)
asbj_implementation_guidance	s0075-part-13	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 13/21)
asbj_implementation_guidance	s0075-part-14	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 14/21)
asbj_implementation_guidance	s0075-part-15	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 15/21)
asbj_implementation_guidance	s0075-part-16	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 16/21)
asbj_implementation_guidance	s0075-part-17	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 17/21)
asbj_implementation_guidance	s0075-part-18	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 18/21)
asbj_implementation_guidance	s0075-part-19	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 19/21)
asbj_implementation_guidance	s0075-part-20	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 20/21)
asbj_implementation_guidance	s0075-part-21	「企業結合会計基準及び事業分離等会計基準に関する適用指針」 (part 21/21)
asbj_implementation_guidance	s0076-part-01	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 1/15)
asbj_implementation_guidance	s0076-part-02	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 2/15)
asbj_implementation_guidance	s0076-part-03	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 3/15)
asbj_implementation_guidance	s0076-part-04	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 4/15)
asbj_implementation_guidance	s0076-part-05	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 5/15)
asbj_implementation_guidance	s0076-part-06	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 6/15)
asbj_implementation_guidance	s0076-part-07	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 7/15)
asbj_implementation_guidance	s0076-part-08	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 8/15)
asbj_implementation_guidance	s0076-part-09	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 9/15)
asbj_implementation_guidance	s0076-part-10	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 10/15)
asbj_implementation_guidance	s0076-part-11	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 11/15)
asbj_implementation_guidance	s0076-part-12	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 12/15)
asbj_implementation_guidance	s0076-part-13	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 13/15)
asbj_implementation_guidance	s0076-part-14	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 14/15)
asbj_implementation_guidance	s0076-part-15	「企業結合会計基準及び事業分離等会計基準に関する適用指針」の設例 (part 15/15)
asbj_implementation_guidance	s0077-part-01	「退職給付に関する会計基準の適用指針」 (part 1/19)
asbj_implementation_guidance	s0077-part-02	「退職給付に関する会計基準の適用指針」 (part 2/19)
asbj_implementation_guidance	s0077-part-03	「退職給付に関する会計基準の適用指針」 (part 3/19)
asbj_implementation_guidance	s0077-part-04	「退職給付に関する会計基準の適用指針」 (part 4/19)
asbj_implementation_guidance	s0077-part-05	「退職給付に関する会計基準の適用指針」 (part 5/19)
asbj_implementation_guidance	s0077-part-06	「退職給付に関する会計基準の適用指針」 (part 6/19)
asbj_implementation_guidance	s0077-part-07	「退職給付に関する会計基準の適用指針」 (part 7/19)
asbj_implementation_guidance	s0077-part-08	「退職給付に関する会計基準の適用指針」 (part 8/19)
asbj_implementation_guidance	s0077-part-09	「退職給付に関する会計基準の適用指針」 (part 9/19)
asbj_implementation_guidance	s0077-part-10	「退職給付に関する会計基準の適用指針」 (part 10/19)
asbj_implementation_guidance	s0077-part-11	「退職給付に関する会計基準の適用指針」 (part 11/19)
